Time Stamp,Active Power Inverter 1 (kW),Active Power Inverter 2 (kW),Active Power Inverter 3 (kW),Active Power Inverter 4 (kW),Active Power Inverter 5 (kW),Active Power Inverter 6 (kW),Active Power Inverter 7 (kW),Active Power Inverter 8 (kW),Active Power Inverter 9 (kW),Active Power Inverter 10 (kW),Active Power Inverter 11 (kW),Active Power Inverter 12 (kW),Active Power Inverter 13 (kW),Active Power Inverter 14 (kW),Active Power Inverter 15 (kW),Active Power Inverter 16 (kW),Active Power Inverter 17 (kW),Active Power Inverter 18 (kW),Active Power Inverter 19 (kW),Active Power Inverter 20 (kW),Active Power Inverter 21 (kW),Active Power Inverter 22 (kW),Active Power Inverter 23 (kW),Active Power Inverter 24 (kW),Active Power Inverter 25 (kW),Active Power Inverter 26 (kW),Active Power Inverter 27 (kW),Active Power Inverter 28 (kW),Active Power Inverter 29 (kW),Active Power Inverter 30 (kW),Active Power Inverter 31 (kW),Active Power Inverter 32 (kW),Active Power Inverter 33 (kW),Active Power Inverter 34 (kW),Active Power Inverter 35 (kW),Active Power Inverter 36 (kW),Active Power Inverter 37 (kW),Active Power Inverter 38 (kW),Active Power Inverter 39 (kW),Active Power Inverter 40 (kW),Active Power Inverter 41 (kW),Active Power Inverter 42 (kW),Active Power Inverter 43 (kW),Active Power Inverter 44 (kW),Active Power Inverter 45 (kW),Active Power Inverter 46 (kW),Active Power Inverter 47 (kW),Active Power Inverter 48 (kW),Active Power Inverter 49 (kW),Active Power Inverter 50 (kW),Active Power Inverter 51 (kW),Active Power Inverter 52 (kW),Active Power Inverter 53 (kW),Active Power Inverter 54 (kW),Active Power Inverter 55 (kW),Active Power Inverter 56 (kW),Active Power Inverter 57 (kW),Active Power Inverter 58 (kW),Active Power Inverter 59 (kW),Active Power Inverter 60 (kW),Active Power Inverter 61 (kW),Active Power Inverter 62 (kW),Active Power Inverter 63 (kW),Active Power Inverter 64 (kW),Active Power Inverter 65 (kW),Active Power Inverter 66 (kW),Active Power Inverter 67 (kW),Active Power Inverter 68 (kW),Active Power Inverter 69 (kW),Active Power Inverter 70 (kW),Active Power Inverter 71 (kW),Active Power Inverter 72 (kW),Active Power Inverter 73 (kW),Active Power Inverter 74 (kW),Active Power Inverter 75 (kW)
09:00:00,22.12666666666667,22.30666666666666,22.389999999999993,22.770000000000007,22.573333333333334,22.423333333333332,22.043333333333333,21.903333333333332,22.15333333333332,22.186666666666667,22.579999999999995,22.39333333333333,21.183333333333334,22.113333333333337,21.996666666666663,22.05333333333333,22.079999999999995,21.19,21.723333333333326,21.916666666666675,22.890000000000004,22.93333333333333,22.939999999999994,23.386666666666667,22.673333333333336,23.233333333333338,23.060000000000006,22.689999999999998,23.040000000000003,23.053333333333335,23.28666666666667,23.639999999999997,23.83,24.373333333333335,24.173333333333332,24.936666666666664,24.943333333333335,26.683333333333326,26.33333333333333,26.639999999999993,27.473333333333343,23.903333333333332,24.34666666666667,23.803333333333338,25.063333333333333,25.293333333333333,25.586666666666666,25.716666666666665,22.023333333333333,19.703333333333337,20.12333333333333,20.2,19.803333333333335,20.380000000000003,20.216666666666672,20.353333333333335,19.133333333333333,23.59333333333333,23.936666666666664,24.116666666666674,24.51,10.776666666666669,24.709999999999997,20.876666666666665,15.116666666666667,16.096666666666668,15.8,15.863333333333333,15.896666666666665,15.866666666666667,19.466666666666672,19.933333333333334,19.856666666666666,19.783333333333335,19.98666666666667
09:05:00,25.990000000000002,26.10333333333334,25.79,26.299999999999997,25.916666666666664,25.620000000000005,24.643333333333327,24.723333333333333,25.009999999999998,24.99666666666667,25.230000000000004,24.503333333333334,23.23666666666667,24.196666666666662,24.476666666666663,24.456666666666667,24.09333333333333,22.176666666666666,22.65333333333333,22.89666666666666,23.65,23.470000000000002,23.373333333333335,23.756666666666675,23.216666666666665,23.510000000000005,23.603333333333328,22.713333333333328,23.00333333333333,23.066666666666666,23.38,23.740000000000002,24.003333333333334,24.59,24.14999999999999,24.893333333333338,24.970000000000002,26.323333333333327,25.970000000000002,26.209999999999997,27.180000000000007,23.966666666666665,24.356666666666673,23.850000000000005,25.103333333333328,25.14666666666667,25.419999999999998,25.453333333333337,21.683333333333337,19.4,19.87333333333333,19.94666666666667,19.65,20.293333333333337,20.206666666666663,20.40333333333334,19.34666666666666,23.926666666666662,24.160000000000007,24.233333333333338,24.40666666666667,11.273333333333333,24.70333333333333,20.553333333333335,15.786666666666665,15.88,15.823333333333334,15.92333333333333,15.846666666666664,15.863333333333332,19.720000000000002,20.230000000000004,20.013333333333332,19.823333333333338,19.88333333333333
09:10:00,26.39,26.656666666666677,26.72666666666667,27.39333333333333,27.199999999999996,27.176666666666666,25.29,25.286666666666672,25.71,25.763333333333335,26.136666666666667,25.87666666666667,24.523333333333326,25.86666666666666,26.343333333333327,26.27,26.00666666666667,23.460000000000004,24.013333333333332,24.193333333333335,24.839999999999996,24.689999999999994,24.633333333333333,25.15333333333333,24.543333333333337,24.89666666666666,24.83666666666667,24.09,25.299999999999997,25.193333333333335,25.356666666666666,25.6,26.01666666666667,26.466666666666672,26.550000000000004,27.196666666666665,27.363333333333337,28.07333333333334,27.680000000000007,27.80000000000001,28.970000000000002,27.34,27.873333333333328,27.493333333333332,28.570000000000004,28.53333333333334,28.843333333333337,28.860000000000003,24.793333333333337,22.223333333333336,22.549999999999994,22.729999999999997,22.18666666666666,23.026666666666674,22.749999999999996,23.06,21.526666666666667,27.316666666666663,27.589999999999996,27.653333333333332,27.790000000000003,12.133333333333333,27.830000000000002,23.339999999999993,17.799999999999997,18.290000000000003,18.236666666666668,18.253333333333334,18.313333333333336,18.616666666666667,22.180000000000003,22.80333333333333,22.679999999999996,22.47666666666667,22.819999999999993
09:15:00,26.916666666666675,27.34333333333334,27.566666666666666,28.35,27.98333333333333,27.473333333333326,26.60333333333333,26.62333333333333,27.036666666666655,27.270000000000003,27.653333333333332,27.61666666666667,25.866666666666664,26.803333333333335,26.716666666666665,26.959999999999997,26.923333333333343,26.17,26.743333333333336,26.870000000000005,27.34666666666666,27.41333333333333,27.589999999999996,28.309999999999995,27.923333333333332,28.766666666666662,28.57666666666667,28.256666666666668,27.839999999999996,27.79333333333334,28.176666666666662,28.623333333333335,28.933333333333326,29.573333333333334,29.029999999999998,29.443333333333328,29.426666666666673,32.086666666666666,31.86666666666667,32.11,32.68666666666665,28.26,28.810000000000002,28.376666666666665,29.58666666666667,29.78666666666667,30.093333333333337,30.300000000000004,26.510000000000005,24.130000000000003,24.680000000000003,24.780000000000005,24.269999999999996,25.060000000000006,24.906666666666673,24.840000000000007,23.380000000000003,28.660000000000007,29.226666666666667,29.343333333333337,29.673333333333332,12.976666666666667,30.103333333333328,25.59666666666666,18.046666666666663,20.006666666666664,19.94,20.096666666666668,20.016666666666666,20.36,22.5,23.15333333333334,23.05,22.83333333333333,23.3
09:20:00,29.433333333333334,29.66666666666667,29.346666666666668,29.78666666666667,29.239999999999995,28.94333333333333,27.86333333333333,27.733333333333334,28.043333333333333,28.093333333333327,28.543333333333337,28.453333333333344,27.096666666666675,27.896666666666665,28.223333333333333,28.336666666666662,28.246666666666663,25.333333333333332,25.82666666666668,26.029999999999994,26.599999999999998,26.57,26.646666666666665,27.17666666666668,26.43,27.423333333333346,27.366666666666664,27.049999999999997,28.74333333333333,28.75333333333333,28.49,28.58333333333334,29.04333333333333,29.679999999999996,28.90333333333333,29.090000000000007,29.2,30.326666666666668,29.97666666666667,30.263333333333332,31.289999999999996,29.716666666666672,30.380000000000003,29.929999999999993,31.253333333333334,31.53000000000001,31.74999999999999,31.983333333333334,28.123333333333335,25.43333333333333,25.936666666666667,25.819999999999997,25.433333333333334,26.05333333333333,25.419999999999995,25.37333333333334,24.006666666666668,28.65666666666667,28.563333333333336,28.68666666666666,28.8,12.446666666666667,29.443333333333328,25.946666666666665,19.9,20.846666666666668,20.860000000000003,21.040000000000006,21.06,21.566666666666666,23.183333333333326,23.83,23.806666666666672,23.57333333333333,23.910000000000004
09:25:00,32.029999999999994,31.986666666666665,31.686666666666667,32.080000000000005,31.613333333333333,31.67333333333334,30.26999999999999,30.249999999999996,30.743333333333336,30.903333333333325,31.350000000000005,31.11666666666667,29.640000000000008,30.31666666666666,30.55333333333333,30.666666666666664,30.496666666666663,29.34333333333334,29.753333333333327,29.886666666666667,30.02,30.276666666666667,30.220000000000006,30.81333333333334,29.923333333333332,30.243333333333336,30.109999999999996,29.733333333333324,31.513333333333335,31.450000000000003,31.773333333333326,32.16666666666667,32.47999999999999,33.39,32.81999999999999,32.97666666666667,33.03333333333334,34.03666666666666,33.52000000000001,33.74333333333335,34.58333333333333,32.650000000000006,33.120000000000005,32.41,34.09666666666666,34.28666666666666,34.443333333333335,34.14666666666667,29.866666666666664,27.179999999999996,27.889999999999997,27.913333333333334,27.52,28.24666666666667,28.02666666666666,28.00666666666667,26.57333333333333,31.893333333333338,32.22,32.333333333333336,32.57000000000001,15.126666666666667,32.93,28.453333333333337,22.040000000000003,22.560000000000002,21.866666666666667,21.853333333333335,21.806666666666665,22.123333333333335,26.36333333333333,26.919999999999998,26.713333333333328,26.293333333333337,26.740000000000006
09:30:00,34.690000000000005,34.96666666666666,34.96000000000001,35.60000000000001,35.32,35.01,32.56333333333333,32.81333333333334,33.366666666666674,33.17333333333333,33.779999999999994,33.966666666666676,32.58666666666667,33.199999999999996,33.410000000000004,33.61,33.336666666666666,30.946666666666665,31.480000000000004,31.65333333333333,32.57333333333333,32.336666666666666,32.37666666666666,32.989999999999995,32.199999999999996,32.839999999999996,32.70666666666667,32.09333333333333,34.48,34.25,34.43,34.61,35.0,35.726666666666674,34.806666666666665,34.529999999999994,34.68333333333332,36.149999999999984,35.57000000000001,35.769999999999996,36.47666666666668,34.56333333333335,34.73333333333334,34.29666666666666,36.08,36.28333333333334,36.480000000000004,36.776666666666664,32.3,29.449999999999996,30.046666666666674,29.903333333333332,29.480000000000004,30.286666666666665,29.959999999999997,30.116666666666664,28.836666666666662,34.38666666666668,34.63333333333333,35.02666666666667,35.53,16.52,36.16333333333333,31.673333333333336,24.62333333333333,25.350000000000005,25.59,24.923333333333332,24.763333333333332,24.969999999999995,28.456666666666667,29.080000000000002,28.83333333333333,28.323333333333338,28.749999999999996
09:35:00,36.88666666666666,36.94666666666667,37.160000000000004,38.17,37.879999999999995,37.71333333333333,34.6,34.57333333333334,35.02,35.05666666666668,35.676666666666655,35.73666666666668,34.326666666666675,35.036666666666655,34.983333333333334,35.25666666666666,35.04666666666667,33.300000000000004,34.11,34.129999999999995,34.62,34.51,34.46666666666666,35.28666666666666,34.36,35.39999999999999,35.273333333333326,34.93,36.93,36.04,37.53333333333333,38.13666666666667,38.35333333333333,39.2,37.883333333333326,38.33,38.45,39.29666666666667,38.92333333333333,39.27333333333334,40.006666666666675,37.92,38.440000000000005,37.11,39.346666666666664,39.336666666666666,39.50666666666667,39.783333333333324,34.743333333333325,31.713333333333335,32.430000000000014,32.28333333333333,32.03333333333334,32.52333333333333,32.236666666666665,32.196666666666665,30.74333333333334,35.89666666666666,36.316666666666656,36.776666666666664,37.13,20.08666666666667,37.38333333333334,32.77333333333334,25.986666666666665,26.513333333333335,26.309999999999995,26.39,26.34333333333333,26.709999999999994,29.286666666666665,30.10666666666667,29.856666666666666,29.476666666666667,30.176666666666673
09:40:00,39.42666666666667,39.55999999999999,39.330000000000005,40.18,39.690000000000005,39.58333333333334,37.449999999999996,37.47666666666667,38.059999999999995,38.29,38.846666666666664,39.080000000000005,37.49333333333333,38.06333333333334,38.47,37.993333333333325,37.833333333333336,34.870000000000005,35.35333333333334,35.556666666666665,36.4,36.16,36.220000000000006,36.99666666666667,36.57,37.373333333333335,37.16333333333334,36.48,36.95666666666668,37.06000000000001,37.106666666666655,37.31333333333334,37.813333333333325,38.96333333333333,37.81333333333334,37.70000000000001,37.99666666666667,39.900000000000006,39.37333333333333,39.720000000000006,40.53666666666666,39.35666666666667,39.780000000000015,38.60333333333333,40.24000000000001,40.226666666666674,40.39000000000001,40.83333333333332,35.97333333333333,32.76666666666667,33.356666666666676,32.733333333333334,33.10666666666666,33.82333333333333,32.940000000000005,32.61333333333334,31.14333333333333,38.60333333333334,38.5,38.806666666666665,39.17000000000001,21.000000000000004,39.466666666666676,35.266666666666666,27.493333333333336,29.13,29.08333333333333,29.146666666666658,28.879999999999995,29.060000000000002,30.446666666666665,31.21333333333333,31.15333333333333,30.956666666666663,31.66666666666667
09:45:00,38.943333333333335,39.72333333333334,40.110000000000014,40.936666666666675,40.65333333333333,40.49666666666666,37.95333333333335,37.99333333333333,38.64333333333333,38.88,39.54333333333332,39.856666666666676,38.223333333333336,38.77666666666666,39.36666666666667,39.463333333333324,39.24666666666667,36.35333333333333,37.06666666666667,37.46,38.243333333333325,38.11333333333334,38.06333333333332,38.74666666666666,37.81666666666667,38.68666666666666,38.59666666666667,38.486666666666665,38.446666666666665,38.26333333333333,38.74666666666666,39.09,39.56000000000001,40.54333333333333,39.55666666666666,39.94666666666667,39.94666666666668,41.97666666666667,41.809999999999995,41.89333333333334,42.52333333333333,42.12,42.35333333333334,40.91333333333334,43.00666666666665,42.800000000000004,42.85666666666666,43.31666666666667,38.58666666666667,35.07000000000001,35.633333333333326,35.28333333333334,35.13333333333334,35.54333333333334,35.34,35.20666666666666,33.459999999999994,40.430000000000014,40.77333333333334,40.53333333333334,40.75666666666666,22.84333333333334,41.14666666666666,36.38666666666666,29.34333333333333,29.52333333333333,29.563333333333336,29.769999999999996,29.693333333333328,29.763333333333332,32.29,33.13333333333333,32.97333333333333,32.57000000000001,33.27333333333333
09:50:00,39.89333333333333,40.059999999999995,40.26333333333333,41.08000000000001,40.63333333333333,40.37333333333333,39.233333333333334,39.10333333333333,39.586666666666666,39.78333333333334,40.323333333333345,40.473333333333336,38.913333333333334,39.78,40.35333333333334,40.47333333333333,40.24333333333333,38.263333333333335,38.70666666666666,38.91666666666666,39.74999999999999,39.92000000000001,39.88666666666667,40.74666666666668,39.586666666666666,40.786666666666655,40.55000000000002,40.22,40.61666666666666,40.29333333333332,40.66,40.86666666666667,41.20666666666666,42.18333333333333,41.446666666666665,41.693333333333335,41.85333333333333,43.17,42.720000000000006,42.42333333333333,42.90666666666665,41.93,42.21,40.760000000000005,42.980000000000004,42.800000000000004,43.21666666666667,44.11,39.80999999999999,36.61999999999999,37.28666666666666,37.14333333333334,37.120000000000005,37.64666666666667,37.39666666666666,37.22333333333334,35.29333333333333,41.813333333333325,42.37,42.78333333333333,43.416666666666664,25.696666666666665,43.50333333333333,38.55666666666666,30.56666666666667,31.7,31.666666666666675,31.90000000000001,31.87333333333333,32.153333333333336,33.78666666666666,34.46333333333334,34.04999999999999,33.53333333333334,34.276666666666664
09:55:00,41.01,41.32666666666667,41.566666666666656,42.37666666666667,41.91999999999999,41.35333333333334,40.34333333333334,40.14999999999999,40.54666666666666,40.50666666666667,41.09666666666667,41.686666666666675,40.480000000000004,41.90999999999999,42.55,42.336666666666666,42.15666666666665,39.99333333333333,40.75666666666667,41.070000000000014,41.93333333333332,42.04,42.11333333333333,42.92666666666665,41.72666666666667,42.74999999999999,42.45,42.2,42.116666666666674,41.70666666666667,42.17,42.39999999999999,42.779999999999994,43.783333333333346,43.0,43.223333333333336,43.33000000000001,44.563333333333325,44.173333333333325,44.55666666666666,45.066666666666656,43.31333333333335,43.599999999999994,42.179999999999986,44.24000000000001,43.710000000000015,43.83333333333333,44.406666666666666,40.916666666666664,37.74999999999999,38.36666666666667,38.126666666666665,38.196666666666665,38.63666666666668,38.250000000000014,38.08,35.92999999999999,43.24666666666667,43.56333333333334,43.589999999999996,43.90666666666666,27.273333333333333,44.12333333333333,38.733333333333334,31.42333333333334,31.456666666666663,31.276666666666664,31.473333333333336,31.42333333333334,31.653333333333343,33.279999999999994,34.010000000000005,33.663333333333334,32.99333333333334,33.6
10:00:00,42.863333333333344,43.03,43.07,43.936666666666675,43.426666666666655,43.083333333333336,41.830000000000005,41.61333333333333,42.11333333333334,42.326666666666675,42.826666666666675,42.95,41.71333333333333,42.96333333333333,43.62666666666667,43.57333333333334,43.35333333333334,41.406666666666666,42.07333333333334,42.25333333333334,43.20000000000001,43.02666666666667,42.99666666666667,43.75,42.61333333333334,43.533333333333324,43.25666666666667,43.02,41.31666666666667,41.080000000000005,41.63666666666667,42.076666666666675,42.663333333333334,44.07333333333334,43.27333333333333,43.35666666666667,43.080000000000005,44.656666666666666,44.05666666666666,44.19666666666668,44.67666666666667,43.88999999999999,44.11666666666666,42.82,44.97,44.47333333333334,44.55,44.56666666666668,40.95000000000002,37.82666666666667,38.466666666666676,38.183333333333316,38.12,38.54333333333332,38.15333333333333,38.04999999999999,35.88999999999999,44.68,44.86666666666667,44.76,45.00666666666667,27.956666666666667,45.17999999999999,38.87,32.14333333333333,32.14333333333333,31.930000000000003,32.08333333333333,31.973333333333333,31.57666666666666,33.30666666666667,34.03666666666667,33.870000000000005,33.36666666666667,34.28666666666666
10:05:00,43.48,43.71333333333334,43.80999999999999,44.71000000000001,44.15333333333333,43.85333333333333,41.95000000000002,41.910000000000004,42.53,42.85333333333333,43.33666666666667,43.430000000000014,42.320000000000014,42.71333333333334,43.510000000000005,43.48333333333334,43.226666666666674,42.006666666666675,42.65333333333333,42.823333333333345,43.870000000000005,43.543333333333344,43.423333333333325,44.273333333333326,43.05333333333335,43.83666666666667,43.57,43.379999999999995,41.94666666666668,41.583333333333336,42.02,42.21666666666666,42.64666666666666,43.74666666666666,43.010000000000005,43.31666666666667,43.370000000000005,44.96,44.53999999999999,44.95666666666668,45.52333333333333,44.050000000000004,44.283333333333324,42.643333333333345,44.52666666666667,43.97333333333333,44.28999999999999,44.85333333333333,41.476666666666674,38.46,39.15333333333333,38.87333333333332,38.82666666666667,39.31333333333334,38.87666666666667,38.77333333333334,36.60000000000001,44.84333333333333,45.37,45.43,45.63333333333334,28.04666666666667,46.09333333333334,39.62333333333333,32.550000000000004,32.67666666666666,32.440000000000005,32.61999999999999,32.559999999999995,32.93000000000001,33.749999999999986,34.46333333333334,34.26333333333333,33.766666666666666,34.726666666666674
10:10:00,43.91,44.24666666666668,44.35333333333334,45.419999999999995,45.08,44.71000000000001,43.02666666666666,42.77666666666666,43.30333333333333,43.62333333333333,44.17000000000001,44.449999999999996,43.97666666666666,44.133333333333326,44.980000000000004,44.373333333333335,44.306666666666665,43.18333333333333,44.136666666666656,44.38666666666668,45.133333333333326,44.92999999999999,44.823333333333345,45.87000000000001,44.760000000000005,46.00666666666668,45.583333333333336,45.56666666666667,43.44000000000001,43.18999999999999,43.846666666666685,44.186666666666646,44.95333333333333,46.03,45.22,45.53333333333334,45.87,47.33666666666668,46.91666666666667,47.330000000000005,47.836666666666666,46.23000000000001,46.45,44.98333333333334,46.82666666666667,46.330000000000005,46.813333333333325,47.440000000000005,44.32000000000001,41.326666666666675,41.90333333333333,41.64333333333334,41.42333333333334,41.763333333333335,41.28333333333333,41.10666666666667,39.17666666666667,46.426666666666655,46.79999999999999,46.72333333333334,46.99,28.376666666666672,47.366666666666674,41.44333333333332,33.34,34.21666666666667,33.916666666666664,33.98,33.94,34.313333333333325,34.95666666666666,35.716666666666676,35.45,34.93666666666666,35.74666666666666
10:15:00,44.51999999999999,45.013333333333335,44.93666666666666,45.49666666666666,44.99333333333333,45.083333333333336,43.40666666666666,43.32666666666667,43.92333333333334,44.22666666666666,44.889999999999986,45.16,44.74333333333334,44.28333333333333,45.043333333333315,44.986666666666686,44.67666666666667,42.74666666666667,43.17333333333333,43.49666666666666,44.39666666666667,43.863333333333344,43.68666666666666,45.006666666666675,44.07000000000001,45.55,45.08333333333333,45.32333333333334,43.519999999999996,43.266666666666666,43.776666666666664,43.923333333333325,44.44666666666665,45.60333333333334,44.78333333333333,45.01000000000001,45.093333333333334,46.29333333333333,45.853333333333325,46.330000000000005,46.816666666666684,45.27666666666665,45.41666666666667,43.93,45.893333333333324,45.51666666666666,45.70666666666667,46.33666666666667,43.20333333333334,40.25333333333332,41.00333333333334,40.66999999999999,40.56333333333335,40.989999999999995,40.383333333333326,40.333333333333336,37.983333333333334,45.290000000000006,45.556666666666665,45.513333333333335,45.65666666666667,28.24666666666667,46.31000000000001,41.263333333333335,33.42666666666667,34.28,34.08333333333333,34.08,34.05,34.406666666666666,35.79333333333333,36.47666666666668,36.23000000000001,35.71333333333333,36.61666666666666
10:20:00,46.27000000000001,46.28000000000001,46.07333333333334,47.13666666666665,46.663333333333334,46.410000000000004,45.879999999999995,45.75666666666667,46.09333333333333,46.06333333333335,46.51333333333333,46.54666666666666,46.07666666666667,45.55333333333333,45.52333333333334,45.93666666666666,44.97,46.30333333333335,46.70666666666667,46.71333333333334,47.59666666666667,47.27000000000001,47.28999999999999,48.13999999999999,46.77333333333333,48.18333333333333,47.49333333333333,48.04333333333334,46.333333333333336,45.92333333333334,46.393333333333345,46.57000000000001,46.93333333333332,48.17333333333334,47.253333333333316,47.480000000000004,47.65666666666667,49.11333333333332,48.68333333333333,49.29333333333334,49.78,48.41333333333334,48.543333333333315,47.10666666666667,48.95666666666668,48.379999999999995,48.373333333333335,48.976666666666674,45.279999999999994,42.923333333333325,43.29333333333333,43.399999999999984,43.30333333333333,43.78333333333334,42.86333333333334,42.56666666666668,40.39333333333333,48.056666666666665,48.316666666666656,47.77333333333333,47.39333333333334,29.823333333333338,47.766666666666666,42.900000000000006,35.46333333333334,35.36666666666667,35.269999999999996,35.39333333333333,35.376666666666665,35.76666666666667,36.29666666666667,36.89333333333334,36.57000000000001,36.02999999999999,36.86
10:25:00,46.97,47.26333333333333,47.353333333333346,48.29333333333333,47.49000000000001,47.08666666666668,46.046666666666646,45.996666666666655,46.57333333333334,46.70666666666667,47.32000000000001,47.46000000000001,47.066666666666656,46.52666666666666,46.87666666666667,47.166666666666664,46.62666666666668,44.83333333333333,45.403333333333336,45.593333333333334,46.39666666666667,46.08666666666667,46.07333333333333,47.35000000000001,46.78,47.72,47.199999999999996,46.50000000000001,44.09666666666667,43.79,44.33333333333334,44.699999999999996,45.186666666666675,46.32333333333334,45.69333333333332,45.97666666666666,46.17666666666667,48.316666666666656,47.82666666666666,48.24666666666668,48.95666666666667,46.36666666666668,46.66333333333331,45.33000000000001,47.28000000000001,46.79666666666666,47.00333333333334,47.73666666666669,44.95000000000002,42.28666666666667,43.269999999999996,43.04666666666667,42.82666666666667,43.26666666666667,43.023333333333326,43.19666666666665,40.830000000000005,46.44333333333335,47.290000000000006,47.36000000000001,47.72666666666666,30.216666666666676,48.29000000000001,43.79666666666667,36.34666666666667,36.08666666666667,35.789999999999985,36.01999999999999,36.01,36.416666666666664,36.53333333333333,37.333333333333336,37.209999999999994,36.666666666666664,37.64666666666667
10:30:00,48.69666666666664,48.65333333333333,48.07333333333333,49.36666666666667,49.21333333333334,49.41333333333333,47.353333333333325,47.050000000000004,47.60999999999999,48.06666666666665,48.853333333333346,49.24666666666666,49.483333333333334,49.28333333333333,49.60666666666666,50.266666666666666,49.723333333333336,47.28666666666666,47.913333333333334,47.96333333333333,48.85333333333332,49.266666666666666,49.64,50.750000000000014,49.60666666666667,50.84666666666668,50.15666666666667,49.959999999999994,48.09000000000001,47.85,48.743333333333325,49.43333333333333,49.90333333333334,51.07,50.09,50.20333333333333,50.54666666666667,52.13333333333332,51.14333333333333,51.17333333333334,51.60666666666667,49.830000000000005,50.01333333333333,48.669999999999995,50.67333333333333,50.34666666666666,50.82333333333333,51.93000000000002,49.34000000000001,46.35333333333333,46.95000000000001,46.76666666666666,46.55,48.120000000000026,47.50333333333333,47.16333333333333,44.60333333333333,50.21333333333334,50.86666666666668,50.856666666666676,51.08,30.450000000000003,51.720000000000006,47.519999999999996,39.78,40.39333333333333,40.04666666666667,39.19666666666667,38.83666666666667,39.22,38.34666666666667,39.19333333333335,39.17666666666667,38.949999999999996,40.056666666666665
10:35:00,50.620000000000005,51.57000000000001,51.69333333333334,52.57666666666667,51.42666666666667,50.663333333333334,49.08666666666667,48.80999999999999,49.370000000000005,49.66333333333333,50.49,50.510000000000005,50.10666666666667,49.92666666666666,51.08,50.80666666666668,50.49,48.683333333333344,49.690000000000005,49.98000000000001,50.96333333333333,50.72666666666667,50.46000000000001,51.860000000000014,50.72666666666668,52.036666666666676,51.186666666666675,51.28666666666667,50.426666666666655,50.066666666666656,50.09666666666668,50.05,50.62666666666667,51.62666666666666,50.77666666666666,51.150000000000006,51.44000000000001,53.193333333333335,52.44666666666668,52.82666666666667,53.17,52.559999999999995,52.80666666666666,51.613333333333344,53.46666666666667,52.916666666666664,52.98333333333333,53.823333333333345,51.39999999999999,48.480000000000004,49.279999999999994,49.10999999999999,48.91333333333332,48.63,47.56000000000001,47.04666666666667,44.38,51.49666666666667,52.05666666666668,52.003333333333345,52.10666666666667,30.476666666666677,52.68666666666666,47.90666666666666,39.20000000000001,40.19333333333332,39.47,39.53333333333333,39.55666666666668,40.16333333333333,38.443333333333335,39.056666666666665,38.843333333333334,38.01666666666665,38.853333333333346
10:40:00,51.68666666666666,51.806666666666665,51.77333333333333,52.74666666666667,51.99666666666667,51.436666666666675,51.22666666666668,50.83999999999999,51.46333333333333,51.540000000000006,52.08333333333333,52.276666666666664,52.04,51.143333333333345,51.09333333333333,51.790000000000006,51.41666666666666,50.456666666666656,51.056666666666686,51.183333333333344,52.64,52.236666666666665,52.22666666666667,53.37999999999999,52.116666666666674,53.44000000000001,52.56666666666668,52.82000000000001,49.61333333333334,49.82000000000001,50.56666666666667,50.93333333333335,51.46666666666667,52.916666666666664,52.14333333333333,52.46333333333334,52.48,54.60333333333333,54.286666666666676,54.73666666666668,54.88000000000001,52.953333333333326,52.986666666666686,51.203333333333326,53.279999999999994,52.686666666666675,52.48666666666667,53.47333333333335,50.63000000000001,47.739999999999995,48.523333333333326,48.34,48.34333333333332,48.779999999999994,48.346666666666664,48.46333333333333,45.58666666666668,52.206666666666685,53.16,53.47666666666667,53.406666666666666,29.730000000000015,53.72666666666667,49.20333333333334,39.84000000000001,41.156666666666666,40.936666666666675,41.32666666666667,41.443333333333335,41.853333333333346,39.56666666666667,40.17000000000001,40.01666666666667,39.37999999999999,40.19333333333335
10:45:00,52.10666666666667,52.39333333333334,52.31666666666667,53.43333333333332,52.68333333333333,52.393333333333324,51.733333333333334,51.41666666666666,52.169999999999995,52.19333333333334,52.63666666666666,52.79666666666667,52.58666666666667,52.02999999999999,51.98333333333333,52.88666666666666,52.576666666666675,52.236666666666665,52.87000000000001,53.03666666666666,54.06333333333335,53.910000000000004,53.77666666666667,55.096666666666664,53.96,55.39,54.639999999999986,54.82666666666667,53.35000000000001,52.86333333333333,53.440000000000005,53.62666666666668,54.110000000000014,55.21666666666667,54.08333333333333,54.513333333333335,54.603333333333325,56.11666666666666,55.290000000000006,55.38,55.353333333333346,55.60666666666667,55.62666666666666,54.40666666666668,56.13666666666667,55.29,55.583333333333336,56.426666666666684,53.98333333333335,51.290000000000006,51.65000000000001,51.17000000000001,50.639999999999986,50.936666666666675,50.25666666666666,49.973333333333336,46.28666666666667,52.83000000000002,53.17666666666667,53.08333333333334,53.37333333333331,31.37333333333334,53.74666666666668,47.94666666666668,39.20666666666667,39.45333333333333,39.25,39.54999999999999,39.54333333333332,40.16666666666667,39.156666666666666,40.27333333333333,40.17333333333333,38.58333333333333,39.57000000000001
